ExtractedComposition_id,lower_wf_analysis,central_wf_analysis,upper_wf_analysis
5650958,,4e-07,
5639922,,0.0003333,
5628986,,3.4e-06,
5586405,,2.8e-06,
5586661,,0.0001433,
5601018,,0.0,
5656198,,0.0018409,
5623090,,0.0058833,
5612054,,3.65e-05,
5589982,,0.0,
5645162,,3.05e-05,
5634126,,1.93e-05,
5606725,,0.001236,
5661905,,1.7e-06,
5617761,,4e-07,
5595689,,0.0016001,
5650869,,1.3e-06,
5639833,,0.0,
5628897,,0.0001789,
5601274,,0.0001164,
5656454,,5.4e-06,
5623346,,0.0001263,
5612310,,2e-07,
5590238,,0.0001663,
5645418,,0.0002576,
5634382,,9.7e-06,
5606981,,3.8e-05,
5662161,,5e-07,
5618017,,1e-07,
5595945,,0.0003368,
5651125,,2.2e-06,
5640089,,0.0014498,
5586572,,3.11e-05,
5628808,,4e-07,
5601185,,0.000265,
5656365,,1.2e-05,
5623257,,4.2e-05,
5612221,,3.01e-05,
5590149,,0.0004974,
5645329,,0.1055145,
5634293,,0.0,
5606892,,1.11e-05,
5662072,,2.5e-06,
5617928,,0.000106,
5595856,,0.000552,
5651036,,7.6e-06,
5640000,,2.4e-05,
5629064,,0.0001172,
5586483,,1e-07,
5601096,,0.0001266,
5656276,,2e-07,
5623168,,0.0002463,
5612132,,6.3e-06,
5590060,,6e-06,
5645240,,8.12e-05,
5634204,,0.0001355,
5606803,,2.1e-05,
5661983,,1e-07,
5617839,,5e-07,
5595767,,0.0005402,
5650947,,7.9e-06,
5639911,,2e-07,
5628975,,1.07e-05,
5586394,,0.249971,
5586650,,2.2e-06,
5601007,,1e-06,
5656187,,4.76e-05,
5623079,,5.2e-06,
5612043,,0.0001452,
5589971,,2.15e-05,
5645151,,0.0011438,
5634115,,0.871643,
5606714,,2.02e-05,
5661894,,5e-05,
5617750,,1.41e-05,
5595678,,8.98e-05,
5650858,,2.48e-05,
5639822,,3.1e-06,
5628886,,3.8e-06,
5601263,,2e-06,
5656443,,0.000194,
5623335,,0.0,
5612299,,1.98e-05,
5590227,,0.0,
5645407,,5.84e-05,
5634371,,0.000146,
5606970,,0.0677264,
5662150,,4.73e-05,
5618006,,1.02e-05,
5595934,,6.98e-05,
5651114,,8.54e-05,
5640078,,5.5e-06,
5586561,,0.0004949,
5628797,,4.83e-05,
5601174,,6.3e-06,
5656354,,0.0013119,
5623246,,0.0013315,
5612210,,5.65e-05,
5590138,,0.0036476,
5645318,,9.28e-05,
5634282,,1.26e-05,
5606881,,1.36e-05,
5662061,,7.38e-05,
5617917,,4e-07,
5595845,,9.6e-06,
5651025,,0.0003136,
5639989,,5.4e-06,
5629053,,2e-07,
5586472,,1.45e-05,
5601085,,0.0,
5656265,,5.2e-06,
5623157,,9e-07,
5612121,,2.79e-05,
5590049,,2e-07,
5645229,,0.9113454,
5634193,,0.0050722,
5606792,,9.08e-05,
5661972,,3.08e-05,
5617828,,4.44e-05,
5595756,,2.82e-05,
5650936,,0.0023378,
5639900,,1.99e-05,
5628964,,0.0001142,
5586383,,6.2e-06,
5586639,,0.000155,
5600996,,6.96e-05,
5656176,,0.0007918,
5623068,,2.19e-05,
5612032,,0.0009285,
5589960,,0.0007946,
5645140,,0.000251,
5634104,,4.6e-06,
5606703,,0.0001529,
5661883,,9.5e-06,
5617739,,0.0,
5595667,,0.6810441,
5650847,,0.2359384,
5639811,,2.27e-05,
5628875,,4.63e-05,
5601252,,7.81e-05,
5656432,,6e-07,
5623324,,1e-07,
5612288,,0.003857,
5590216,,2.98e-05,
5645396,,0.934344,
5634360,,0.0001012,
5606959,,2e-07,
5662139,,3e-07,
5617995,,6.37e-05,
5595923,,0.0005686,
5651103,,3e-07,
5640067,,0.0003657,
5586550,,6.36e-05,
5628786,,1e-07,
5601163,,0.0003733,
5656343,,2.06e-05,
5623235,,1.14e-05,
5612199,,0.0002592,
5590127,,9e-07,
5645307,,9e-07,
5634271,,0.8869203,
5606870,,0.0001634,
5662050,,2e-07,
5617906,,0.0002453,
5595834,,0.000476,
5651014,,1.1e-06,
5639978,,5e-07,
5629042,,1.12e-05,
5586461,,0.0005984,
5586717,,0.0002666,
5601074,,7.38e-05,
5656254,,0.1297531,
5623146,,1.81e-05,
5612110,,7.61e-05,
5590038,,6.2e-06,
5645218,,0.000908,
5634182,,1.22e-05,
5606781,,0.884545,
5661961,,0.8009853,
5617817,,0.0002666,
5595745,,0.0004288,
5650925,,1.2e-06,
5639889,,0.0,
5628953,,0.0002292,
5586372,,0.0004384,
5586628,,2.2e-06,
5600985,,0.0,
5656165,,1e-07,
5623057,,0.0003082,
5612021,,8.4e-06,
5589949,,6e-07,
5645129,,5e-07,
5634093,,2.85e-05,
5606692,,0.0,
5661872,,9e-07,
5617728,,0.0,
5595656,,6.18e-05,
5650836,,2.5e-06,
5639800,,3e-07,
5628864,,1.32e-05,
5601241,,2e-07,
5656421,,0.0001302,
5623313,,4e-07,
5612277,,7.9e-06,
5590205,,0.0001754,
5645385,,0.0002249,
5634349,,0.0010958,
5606948,,7e-07,
5662128,,3.08e-05,
5617984,,1e-07,
5595912,,5.06e-05,
5651092,,1.15e-05,
5640056,,4.9e-06,
5586539,,2.4e-06,
5628775,,1.22e-05,
5601152,,4e-07,
5656332,,0.0001536,
5623224,,9.32e-05,
5612188,,2e-07,
5590116,,5.7e-06,
5645296,,1.61e-05,
5634260,,5e-05,
5606859,,2.6e-06,
5662039,,2.92e-05,
5617895,,4.7e-06,
5595823,,3.4e-06,
5651003,,2.56e-05,
5639967,,1e-07,
5629031,,0.0002615,
5586450,,2.8e-06,
5586706,,2.35e-05,
5601063,,0.0,
5656243,,3.2e-06,
5623135,,4.7e-05,
5612099,,0.0002868,
5590027,,0.000123,
5645207,,0.0002616,
5634171,,9.57e-05,
5606770,,1.68e-05,
5661950,,0.0001587,
5617806,,0.0001934,
5595734,,9e-06,
5650914,,4.72e-05,
5639878,,1.48e-05,
5628942,,4.01e-05,
5601319,,0.0001012,
5656499,,2e-07,
5623391,,2.3e-06,
5612355,,6.1e-06,
5590283,,5.87e-05,
5645463,,0.0016606,
5634427,,6.8e-06,
5586617,,0.0001358,
5600974,,1.9e-06,
5656154,,3.4e-06,
5623046,,1.2e-06,
5612010,,1.62e-05,
5589938,,0.9991751,
5645118,,1.9e-06,
5634082,,0.0002498,
5606681,,7.6e-06,
5661861,,0.0007176,
5617717,,3e-07,
5595645,,0.0007265,
5650825,,6.78e-05,
5639789,,8.4e-06,
5628853,,0.0001819,
5601230,,3.75e-05,
5656410,,0.8638539,
5623302,,4.33e-05,
5612266,,2.17e-05,
5590194,,5e-07,
5645374,,0.0001426,
5634338,,0.0001958,
5606937,,8.5e-06,
5662117,,0.0004281,
5617973,,1e-06,
5595901,,0.0004186,
5651081,,0.0015142,
5640045,,2e-07,
5586528,,0.0001498,
5628764,,0.0002391,
5601141,,8.2e-06,
5656321,,2.1e-05,
5623213,,0.0023144,
5612177,,1.61e-05,
5590105,,8.52e-05,
5645285,,0.1047676,
5634249,,2.09e-05,
5606848,,3.14e-05,
5662028,,1e-07,
5617884,,5.88e-05,
5595812,,0.0001811,
5650992,,0.2432545,
5639956,,2.8e-05,
5629020,,8.8e-06,
5586439,,0.2004251,
5586695,,0.0002828,
5601052,,7.5e-05,
5656232,,0.8676792,
5623124,,0.8980816,
5612088,,4.5e-06,
5590016,,4e-07,
5645196,,9e-07,
5634160,,0.0026475,
5606759,,0.0001892,
5661939,,3e-07,
5617795,,0.0001023,
5595723,,0.0002501,
5650903,,1e-07,
5639867,,0.1083729,
5628931,,1e-07,
5601308,,0.0001596,
5656488,,4.53e-05,
5623380,,0.8931709,
5612344,,1.3e-05,
5590272,,0.0003523,
5645452,,2.64e-05,
5634416,,0.0002031,
5607015,,6.11e-05,
5662195,,0.0009687,
5618051,,0.1257787,
5595979,,0.0005642,
5651159,,2.2e-06,
5640123,,2.81e-05,
5586606,,6.6e-06,
5606670,,0.0002273,
5661850,,8.18e-05,
5617706,,9.6e-06,
5595634,,7.12e-05,
5650814,,4e-07,
5639778,,1e-07,
5628842,,0.0043202,
5601219,,1e-07,
5656399,,2.5e-06,
5623291,,0.0,
5612255,,9.11e-05,
5590183,,5.2e-06,
5645363,,1.42e-05,
5634327,,0.0001558,
5606926,,0.0,
5662106,,7e-07,
5617962,,8.97e-05,
5595890,,5.5e-06,
5651070,,1.9e-06,
5640034,,3.24e-05,
5586517,,7.5e-06,
5628753,,2e-07,
5601130,,0.0001072,
5656310,,0.0002818,
5623202,,1e-07,
5612166,,4.25e-05,
5590094,,0.0004063,
5645274,,7.2e-06,
5634238,,0.0001031,
5606837,,0.0014077,
5662017,,4e-07,
5617873,,0.8453908,
5595801,,5.2e-06,
5650981,,2.6e-06,
5639945,,0.0999588,
5629009,,8.62e-05,
5586428,,0.0002264,
5586684,,4.36e-05,
5601041,,0.0,
5656221,,2.5e-06,
5623113,,1.44e-05,
5612077,,0.0001726,
5590005,,7.3e-06,
5645185,,5.89e-05,
5634149,,5e-07,
5606748,,2.4e-06,
5661928,,4.71e-05,
5617784,,1e-07,
5595712,,0.5573598,
5650892,,5.6e-06,
5639856,,4e-07,
5628920,,3.4e-06,
5601297,,4e-07,
5656477,,8.6e-06,
5623369,,2.62e-05,
5612333,,6.07e-05,
5590261,,1e-07,
5645441,,0.9018718,
5634405,,4e-07,
5607004,,0.0013877,
5662184,,5e-07,
5618040,,4.8e-06,
5595968,,5.04e-05,
5651148,,4.31e-05,
5640112,,0.8626738,
5586595,,0.7832183,
5628831,,2.1e-06,
5601208,,1.47e-05,
5656388,,0.0001303,
5623280,,1e-07,
5612244,,0.0004736,
5590172,,8.44e-05,
5645352,,0.0002516,
5634316,,9.8e-06,
5606915,,3e-07,
5662095,,5.92e-05,
5617951,,2e-06,
5595879,,8.7e-05,
5651059,,5.76e-05,
5640023,,1.6e-06,
5629087,,3.5e-06,
5586506,,0.7424906,
5628742,,1.77e-05,
5601119,,6e-07,
5656299,,0.0002249,
5623191,,1.2e-06,
5612155,,0.0005104,
5590083,,3e-07,
5645263,,0.0002551,
5634227,,0.0038271,
5606826,,0.000442,
5662006,,2.4e-06,
5617862,,9.5e-06,
5595790,,0.0003708,
5650970,,7.87e-05,
5639934,,2.9e-06,
5628998,,2e-07,
5586417,,7.32e-05,
5586673,,1.6e-06,
5601030,,2.62e-05,
5656210,,0.0011429,
5623102,,3.73e-05,
5612066,,8e-07,
5589994,,0.0001695,
5645174,,0.8905935,
5634138,,0.0001234,
5606737,,2.89e-05,
5661917,,0.1287987,
5617773,,1e-07,
5595701,,8.46e-05,
5650881,,0.0001694,
5639845,,1.68e-05,
5628909,,1.64e-05,
5601286,,8.9e-06,
5656466,,2e-07,
5623358,,2e-06,
5612322,,0.0002637,
5590250,,8.7e-06,
5645430,,0.0003734,
5634394,,6.6e-05,
5606993,,4.3e-06,
5662173,,7.26e-05,
5618029,,4.8e-05,
5595957,,9.4e-06,
5651137,,0.2327951,
5640101,,7.5e-06,
5586584,,0.000273,
5628820,,4.69e-05,
5601197,,0.12279,
5656377,,2e-07,
5623269,,3e-07,
5612233,,6.3e-06,
5590161,,0.0004051,
5645341,,2.12e-05,
5634305,,0.000286,
5606904,,9e-07,
5662084,,0.1266127,
5617940,,1e-07,
5595868,,0.1213881,
5651048,,2e-07,
5640012,,0.0023312,
5629076,,8.3e-06,
5586495,,5.99e-05,
5601108,,9e-06,
5656288,,1.1e-05,
5623180,,4.3e-06,
5612144,,1.9e-06,
5590072,,0.0002601,
5645252,,0.0001456,
5634216,,1.77e-05,
5606815,,0.0007039,
5661995,,9.07e-05,
5617851,,0.0001142,
5595779,,5.1e-05,
5650959,,4e-07,
5639923,,0.0002863,
5628987,,3.4e-06,
5586406,,9e-07,
5586662,,0.0001013,
5601019,,0.8826818,
5656199,,0.0002434,
5623091,,0.0003963,
5612055,,2.42e-05,
5589983,,0.0,
5645163,,2.7e-05,
5634127,,1.93e-05,
5606726,,0.0011359,
5661906,,1.7e-06,
5617762,,3e-07,
5595690,,0.0007882,
5650870,,7e-07,
5639834,,0.0,
5628898,,0.0001118,
5601275,,6.23e-05,
5656455,,3.4e-06,
5623347,,0.0001263,
5612311,,2e-07,
5590239,,0.0001273,
5645419,,0.0001546,
5634383,,5.1e-06,
5606982,,2.31e-05,
5662162,,2e-07,
5618018,,0.8740371,
5595946,,0.0003113,
5651126,,2.2e-06,
5640090,,0.0007854,
5586573,,2.37e-05,
5628809,,1e-07,
5601186,,0.0001842,
5656366,,1.15e-05,
5623258,,4.2e-05,
5612222,,1.42e-05,
5590150,,0.0004974,
5645330,,0.0006977,
5634294,,0.7478197,
5606893,,1.01e-05,
5662073,,1.7e-06,
5617929,,4.29e-05,
5595857,,0.0001886,
5651037,,5.4e-06,
5640001,,2.2e-05,
5629065,,8.66e-05,
5586484,,0.7566426,
5601097,,9.95e-05,
5656277,,1e-07,
5623169,,0.0001518,
5612133,,8.1e-06,
5590061,,3e-06,
5645241,,2e-05,
5634205,,0.0001014,
5606804,,7.6e-06,
5661984,,1e-07,
5617840,,5e-07,
5595768,,0.0005238,
5650948,,7.4e-06,
5639912,,1e-07,
5628976,,9.3e-06,
5586395,,0.0018315,
5586651,,1.9e-06,
5601008,,1e-06,
5656188,,3.18e-05,
5623080,,5.2e-06,
5612044,,0.0001355,
5589972,,2.15e-05,
5645152,,0.0007661,
5634116,,0.1281581,
5606715,,4.04e-05,
5661895,,2.89e-05,
5617751,,4.9e-06,
5595679,,6.4e-05,
5650859,,2.48e-05,
5639823,,2.5e-06,
5628887,,1.2e-06,
5601264,,1.3e-06,
5656444,,0.0001343,
5623336,,0.0,
5612300,,1.58e-05,
5590228,,0.0,
5645408,,1.4e-05,
5634372,,0.000146,
5606971,,0.0224592,
5662151,,4.21e-05,
5618007,,9.6e-06,
5595935,,5.98e-05,
5651115,,8.52e-05,
5640079,,5.5e-06,
5586562,,0.0002854,
5628798,,3.77e-05,
5601175,,4.1e-06,
5656355,,0.0011119,
5623247,,0.0005846,
5612211,,3.98e-05,
5590139,,0.0021554,
5645319,,5.17e-05,
5634283,,9.8e-06,
5606882,,1.35e-05,
5662062,,6.65e-05,
5617918,,3e-07,
5595846,,3.3e-06,
5651026,,0.0002119,
5639990,,3.4e-06,
5629054,,1e-07,
5586473,,1.31e-05,
5601086,,0.0,
5656266,,4.3e-06,
5623158,,9e-07,
5612122,,2.79e-05,
5590050,,1e-07,
5645230,,0.1041406,
5634194,,0.0048693,
5606793,,7.88e-05,
5661973,,2.7e-05,
5617829,,3.74e-05,
5595757,,3.9e-06,
5650937,,0.0002173,
5639901,,1.7e-05,
5628965,,8.64e-05,
5586384,,6.2e-06,
5586640,,0.0001406,
5600997,,6.96e-05,
5656177,,0.000397,
5623069,,2.08e-05,
5612033,,0.0008273,
5589961,,0.00037,
5645141,,0.0001962,
5634105,,4.6e-06,
5606704,,0.0001305,
5661884,,1.59e-05,
5617740,,0.0,
5595668,,0.2178961,
5650848,,0.2284657,
5639812,,1.53e-05,
5628876,,3.26e-05,
5601253,,6.11e-05,
5656433,,3e-07,
5623325,,1e-07,
5612289,,0.001842,
5590217,,8.7e-06,
5645397,,0.0772016,
5634361,,6.77e-05,
5606960,,0.0,
5662140,,3e-07,
5617996,,5.79e-05,
5595924,,0.0005388,
5651104,,3e-07,
5640068,,7.43e-05,
5586551,,4.2e-05,
5628787,,0.8496005,
5601164,,0.0001324,
5656344,,1.22e-05,
5623236,,1.14e-05,
5612200,,0.0002387,
5590128,,6e-07,
5645308,,9e-07,
5634272,,0.1117269,
5606871,,0.0001095,
5662051,,1e-07,
5617907,,0.0002335,
5595835,,0.0003063,
5651015,,5e-07,
5639979,,0.0,
5629043,,1.07e-05,
5586462,,0.0004269,
5586718,,0.0002628,
5601075,,7.38e-05,
5656255,,0.0013049,
5623147,,1.81e-05,
5612111,,5.43e-05,
5590039,,4.4e-06,
5645219,,0.0003186,
5634183,,2.7e-06,
5606782,,0.1052822,
5661962,,0.1919355,
5617818,,0.0001366,
5595746,,0.0003056,
5650926,,1.2e-06,
5639890,,0.0,
5628954,,0.0002459,
5586373,,0.0004384,
5586629,,2.2e-06,
5600986,,0.8823026,
5656166,,1e-07,
5623058,,9.47e-05,
5612022,,1.7e-06,
5589950,,6e-07,
5645130,,4e-07,
5634094,,1.29e-05,
5606693,,0.8113298,
5661873,,6e-07,
5617729,,0.0,
5595657,,5.58e-05,
5650837,,1.2e-06,
5639801,,3e-07,
5628865,,2.3e-06,
5601242,,1e-07,
5656422,,5.57e-05,
5623314,,3e-07,
5612278,,6.3e-06,
5590206,,0.0001654,
5645386,,0.0001933,
5634350,,0.0005196,
5606949,,7e-07,
5662129,,1.25e-05,
5617985,,1e-07,
5595913,,3.86e-05,
5651093,,6.2e-06,
5640057,,8e-07,
5586540,,1.6e-06,
5628776,,1.01e-05,
5601153,,4e-07,
5656333,,0.0002082,
5623225,,5.77e-05,
5612189,,1e-07,
5590117,,5.7e-06,
5645297,,1.11e-05,
5634261,,4.25e-05,
5606860,,1.2e-06,
5662040,,8.17e-05,
5617896,,4.7e-06,
5595824,,0.6795451,
5651004,,2.56e-05,
5639968,,0.8983384,
5629032,,8.72e-05,
5586451,,1.3e-06,
5586707,,1.14e-05,
5601064,,0.0,
5656244,,1.3e-06,
5623136,,4.38e-05,
5612100,,0.0003336,
5590028,,0.0001143,
5645208,,0.000157,
5634172,,7.73e-05,
5606771,,1.13e-05,
5661951,,6.31e-05,
5617807,,0.0001335,
5595735,,7e-06,
5650915,,4.45e-05,
5639879,,1.48e-05,
5628943,,3.79e-05,
5601320,,7.61e-05,
5656500,,2e-07,
5623392,,1.1e-06,
5612356,,3e-06,
5590284,,5.69e-05,
5645464,,0.0015091,
5634428,,5.6e-06,
5586618,,0.0001105,
5600975,,1.8e-06,
5656155,,1.5e-06,
5623047,,1.2e-06,
5612011,,1.44e-05,
5589939,,0.0002765,
5645119,,1.5e-06,
5634083,,0.0001708,
5606682,,7.6e-06,
5661862,,0.0004873,
5617718,,3e-07,
5595646,,0.0012004,
5650826,,4.44e-05,
5639790,,4.6e-06,
5628854,,0.0001728,
5601231,,3.64e-05,
5656411,,0.132428,
5623303,,4.33e-05,
5612267,,2.1e-05,
5590195,,4e-07,
5645375,,4.91e-05,
5634339,,0.0001175,
5606938,,4.1e-06,
5662118,,0.0001439,
5617974,,9e-07,
5595902,,0.000402,
5651082,,0.0002471,
5640046,,4e-07,
5586529,,0.0001432,
5628765,,0.0002391,
5601142,,8.2e-06,
5656322,,6.2e-06,
5623214,,0.0022522,
5612178,,6.5e-06,
5590106,,4.84e-05,
5645286,,0.0011845,
5634250,,1.1e-05,
5606849,,2.89e-05,
5662029,,1e-07,
5617885,,4.54e-05,
5595813,,0.0001579,
5650993,,0.2362232,
5639957,,2.6e-05,
5629021,,7.8e-06,
5586440,,0.0016862,
5586696,,0.0002788,
5601053,,7.5e-05,
5656233,,0.1321336,
5623125,,0.3933607,
5612089,,2.4e-06,
5590017,,2e-07,
5645197,,9e-07,
5634161,,0.0008132,
5606760,,0.0001419,
5661940,,3e-07,
5617796,,4.31e-05,
5595724,,6.92e-05,
5650904,,0.5405424,
5639868,,0.0021696,
5628932,,1e-07,
5601309,,9.81e-05,
5656489,,8.52e-05,
5623381,,0.1030764,
5612345,,2.9e-05,
5590273,,0.0003244,
5645453,,4.32e-05,
5634417,,0.0002017,
5607016,,5.61e-05,
5662196,,0.0003008,
5618052,,0.0004772,
5595980,,0.0004534,
5651160,,1.1e-06,
5640124,,1.41e-05,
5586607,,2.6e-06,
5606671,,0.0001683,
5661851,,2.31e-05,
5617707,,9.6e-06,
5595635,,3.47e-05,
5650815,,4e-07,
5639779,,1e-07,
5628843,,0.0043202,
5601220,,0.8776806,
5656400,,2.5e-06,
5623292,,0.8942867,
5612256,,7.02e-05,
5590184,,5.2e-06,
5645364,,8e-07,
5634328,,0.0001558,
5606927,,0.0,
5662107,,6e-07,
5617963,,8.06e-05,
5595891,,8.8e-06,
5651071,,1.9e-06,
5640035,,1.62e-05,
5586518,,2.7e-06,
5628754,,2e-07,
5601131,,9.06e-05,
5656311,,0.0002096,
5623203,,1e-07,
5612167,,4.25e-05,
5590095,,0.0003357,
5645275,,3.7e-06,
5634239,,9.5e-05,
5606838,,0.0011813,
5662018,,4e-07,
5617874,,0.1539736,
5595802,,8.2e-06,
5650982,,1.3e-06,
5639946,,0.0003356,
5629010,,6.95e-05,
5586429,,0.000196,
5586685,,3.67e-05,
5601042,,0.0,
5656222,,2.5e-06,
5623114,,1.24e-05,
5612078,,7.48e-05,
5590006,,6.4e-06,
5645186,,5.34e-05,
5634150,,1e-07,
5606749,,1.1e-06,
5661929,,1.82e-05,
5617785,,1e-07,
5595713,,0.2387456,
5650893,,3e-06,
5639857,,3e-07,
5628921,,3.4e-06,
5601298,,4e-07,
5656478,,2.1e-06,
5623370,,2.46e-05,
5612334,,5.88e-05,
5590262,,1e-07,
5645442,,0.098453,
5634406,,2e-07,
5607005,,0.0011686,
5662185,,5e-07,
5618041,,4.8e-06,
5595969,,4.74e-05,
5651149,,4.31e-05,
5640113,,0.142535,
5586596,,0.2142022,
5628832,,4e-07,
5601209,,1.07e-05,
5656389,,0.0001303,
5623281,,1e-07,
5612245,,0.0003778,
5590173,,4.89e-05,
5645353,,0.0002248,
5634317,,5.2e-06,
5606916,,2e-07,
5662096,,3.81e-05,
5617952,,1.6e-06,
5595880,,9.9e-05,
5651060,,5.76e-05,
5640024,,8e-07,
5629088,,2.1e-06,
5586507,,0.2546808,
5628743,,1.54e-05,
5601120,,6e-07,
5656300,,0.0001724,
5623192,,1.1e-06,
5612156,,0.0002552,
5590084,,2e-07,
5645264,,0.0002346,
5634228,,0.003674,
5606827,,0.0001082,
5662007,,2.4e-06,
5617863,,9.4e-06,
5595791,,0.000583,
5650971,,4.91e-05,
5639935,,1.1e-06,
5628999,,2e-07,
5586418,,5.38e-05,
5586674,,1.4e-06,
5601031,,2.39e-05,
5656211,,0.0001359,
5623103,,2.41e-05,
5612067,,4e-07,
5589995,,0.0001237,
5645175,,0.1031144,
5634139,,0.0001234,
5606738,,2.89e-05,
5661918,,0.0003579,
5617774,,0.0,
5595702,,7.9e-05,
5650882,,0.0001129,
5639846,,1.37e-05,
5628910,,1.57e-05,
5601287,,7.8e-06,
5656467,,1e-07,
5623359,,1e-06,
5612323,,0.000224,
5590251,,7.2e-06,
5645431,,0.0001516,
5634395,,8.94e-05,
5606994,,3.9e-06,
5662174,,6.93e-05,
5618030,,4.8e-05,
5595958,,0.8846132,
5651138,,0.2194985,
5640102,,5.7e-06,
5586585,,0.0001319,
5628821,,4.57e-05,
5601198,,0.0010072,
5656378,,2e-07,
5623270,,3e-07,
5612234,,2.1e-06,
5590162,,0.000328,
5645342,,3.58e-05,
5634306,,0.0002933,
5606905,,9e-07,
5662085,,0.00057,
5617941,,1e-07,
5595869,,0.0015019,
5651049,,0.5760858,
5640013,,0.0004395,
5629077,,7e-06,
5586496,,5.31e-05,
5601109,,9e-06,
5656289,,3.5e-06,
5623181,,3.6e-06,
5612145,,1.9e-06,
5590073,,0.0001734,
5645253,,4.8e-05,
5634217,,3.9e-06,
5606816,,8.92e-05,
5661996,,9.07e-05,
5617852,,9.53e-05,
5595780,,2.66e-05,
5650960,,4e-07,
5639924,,0.0002863,
5628988,,3.4e-06,
5586407,,9e-07,
5586663,,9.73e-05,
5601020,,0.1167626,
5656200,,0.000227,
5623092,,0.0003518,
5612056,,2.23e-05,
5589984,,0.0,
5645164,,1.11e-05,
5634128,,4.7e-06,
5606727,,0.0007978,
5661907,,6e-07,
5617763,,3e-07,
5595691,,0.0005618,
5650871,,4e-07,
5639835,,0.0,
5628899,,8e-05,
5601276,,4.92e-05,
5656456,,3.4e-06,
5623348,,0.0001263,
5612312,,0.0,
5590240,,0.0001075,
5645420,,5.45e-05,
5634384,,8e-06,
5606983,,2.31e-05,
5662163,,1e-07,
5618019,,0.125356,
5595947,,0.0002075,
5651127,,1.1e-06,
5640091,,0.0003633,
5586574,,1.17e-05,
5628810,,1e-07,
5601187,,0.0001178,
5656367,,8e-06,
5623259,,4.2e-05,
5612223,,2.84e-05,
5590151,,0.0004974,
5645331,,0.0006773,
5634295,,0.148004,
5606894,,3.5e-06,
5662074,,1.6e-06,
5617930,,3.9e-05,
5595858,,7.93e-05,
5651038,,3.8e-06,
5640002,,7e-06,
5629066,,6.23e-05,
5586485,,0.2387605,
5601098,,9.09e-05,
5656278,,0.8858657,
5623170,,0.0001518,
5612134,,5.5e-06,
5590062,,6e-07,
5645242,,2.2e-06,
5634206,,9.27e-05,
5606805,,6.3e-06,
5661985,,1e-07,
5617841,,1e-07,
5595769,,0.0004046,
5650949,,5.7e-06,
5639913,,0.0,
5628977,,7.4e-06,
5586396,,0.0004182,
5586652,,1.6e-06,
5601009,,1e-06,
5656189,,2.08e-05,
5623081,,5.2e-06,
5612045,,0.0001164,
5589973,,1.1e-05,
5645153,,0.0007547,
5634117,,0.0002535,
5606716,,1.3e-05,
5661896,,6.17e-05,
5617752,,4.2e-06,
5595680,,6.4e-05,
5650860,,1.47e-05,
5639824,,2.5e-06,
5628888,,1.2e-06,
5601265,,1.1e-06,
5656445,,0.0001343,
5623337,,0.0,
5612301,,1.36e-05,
5590229,,0.0,
5645409,,1.6e-06,
5634373,,0.0001356,
5606972,,0.0063371,
5662152,,6.46e-05,
5618008,,4.8e-06,
5595936,,5.98e-05,
5651116,,5.26e-05,
5640080,,5.5e-06,
5586563,,0.0002813,
5628799,,3.34e-05,
5601176,,2e-06,
5656356,,0.0001732,
5623248,,0.0002521,
5612212,,3.98e-05,
5590140,,0.0013121,
5645320,,5.62e-05,
5634284,,8.7e-06,
5606883,,2.7e-05,
5662063,,6.24e-05,
5617919,,2e-07,
5595847,,5.2e-06,
5651027,,0.0002091,
5639991,,2.7e-06,
5629055,,1e-07,
5586474,,1.04e-05,
5601087,,0.0,
5656267,,2.6e-06,
5623159,,9e-07,
5612123,,1.54e-05,
5590051,,0.9991525,
5645231,,0.0034286,
5634195,,0.0023081,
5606794,,9.11e-05,
5661974,,1.68e-05,
5617830,,3.6e-05,
5595758,,6.2e-06,
5650938,,0.00017,
5639902,,2.98e-05,
5628966,,6.73e-05,
5586385,,6.2e-06,
5586641,,0.000113,
5600998,,3.86e-05,
5656178,,0.0001985,
5623070,,2.08e-05,
5612034,,0.0006191,
5589962,,0.00037,
5645142,,0.0001176,
5634106,,3.4e-06,
5606705,,0.000101,
5661885,,8.8e-06,
5617741,,0.0,
5595669,,0.0950192,
5650849,,0.0010926,
5639813,,1.48e-05,
5628877,,2.05e-05,
5601254,,5.86e-05,
5656434,,2e-07,
5623326,,1e-07,
5612290,,0.0003789,
5590218,,7.1e-06,
5645398,,0.002544,
5634362,,3.98e-05,
5606961,,0.0,
5662141,,3e-07,
5617997,,4.79e-05,
5595925,,0.0004758,
5651105,,3e-07,
5640069,,7.43e-05,
5586552,,2.91e-05,
5628788,,0.1486271,
5601165,,7.86e-05,
5656345,,6.1e-06,
5623237,,1.14e-05,
5612201,,0.0003183,
5590129,,6e-07,
5645309,,0.9003586,
5634273,,0.0003265,
5606872,,0.0001081,
5662052,,1e-07,
5617908,,1.36e-05,
5595836,,9.52e-05,
5651016,,3e-07,
5639980,,0.0,
5629044,,7.6e-06,
5586463,,0.0003989,
5586719,,0.0001522,
5601076,,3.77e-05,
5656256,,0.0012974,
5623148,,1.43e-05,
5612112,,5.11e-05,
5590040,,2.2e-06,
5645220,,0.0001941,
5634184,,1.5e-06,
5606783,,0.0038884,
5661963,,0.0010907,
5617819,,0.0001366,
5595747,,0.0002603,
5650927,,1.2e-06,
5639891,,0.0,
5628955,,0.0002417,
5586374,,0.00042,
